Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL4164322,,0,218.01,0,0.04,22; Br-T-705,NC(=O)c1nc(Br)cnc1O,EC50,'>',250000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4137188,Antiviral activity against Influenza virus B/Ned/537/05 infected in MDCK cells assessed as reduction in viral replication at 3 days post infection by microscopic analysis,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL4170117,,0,1053.13,3,7.73,19a,CCCCCCCCCC(=O)Oc1ccc(COP(=O)(OCc2ccc(OC(=O)CCCCCCCCC)cc2)OP(=O)(O)OC[C@H]2O[C@@H](n3ccnc(C(N)=O)c3=O)[C@H](O)[C@@H]2O)cc1.CCN(CC)CC,EC50,'=',560.0,nM,6.25,,,UO_0000065,,,,,False,CHEMBL4137189,Antiviral activity against Influenza virus B/Ned/537/05 infected in MDCK cells assessed as reduction in viral replication at 3 days post infection by formazan-based MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL2206932,TAMIPHOSPHOR MONOETHYL ESTER,0,390.42,0,1.43,"4c, TPG1Et",CCOP(=O)(O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](NC(=N)N)C1,EC50,'>',10000.0,nM,,,,UO_0000065,,,,,False,CHEMBL2215931,Antiviral activity against Influenza B virus B/Sichuan/379/99 infected in MDCK cells assessed as protection against virus-induced cytopathic effect after 48 to 72 hrs by CellTiter 96 aqueous assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2203066,1,Scientific Literature,J. Med. Chem.,2012,CHEMBL3308370,
CHEMBL4174618,,0,1053.13,3,7.73,19b,CCCCCCCCCCCCCCC(=O)Oc1ccc(COP(=O)(OCc2ccc(OC(=O)CCCC)cc2)OP(=O)(O)OC[C@H]2O[C@@H](n3ccnc(C(N)=O)c3=O)[C@H](O)[C@@H]2O)cc1.CCN(CC)CC,EC50,'=',530.0,nM,6.28,,,UO_0000065,,,,,False,CHEMBL4137195,Antiviral activity against Influenza virus B/Ned/537/05 infected in HGPRT deficient 6-thioguanine-resistant MDCK cells assessed as reduction in viral replication at 3 days post infection by formazan-based MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,Ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,EC50,'=',5900.0,nM,5.23,,,UO_0000065,,,,,False,CHEMBL4137188,Antiviral activity against Influenza virus B/Ned/537/05 infected in MDCK cells assessed as reduction in viral replication at 3 days post infection by microscopic analysis,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL221722,FAVIPIRAVIR,3,157.1,0,-0.58,T-705,NC(=O)c1nc(F)cnc1O,EC50,'=',8300.0,nM,5.08,,,UO_0000065,,,,,False,CHEMBL4137189,Antiviral activity against Influenza virus B/Ned/537/05 infected in MDCK cells assessed as reduction in viral replication at 3 days post infection by formazan-based MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL261459,,0,271.23,0,-3.05,T-1105-ribonucleoside,NC(=O)c1nccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O,EC50,'=',19000.0,nM,4.72,,,UO_0000065,,,,,False,CHEMBL4137189,Antiviral activity against Influenza virus B/Ned/537/05 infected in MDCK cells assessed as reduction in viral replication at 3 days post infection by formazan-based MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL2296653,,0,339.85,0,1.52,4b,CCN(CC)CN1C(=O)/C(=N/NC(N)=S)c2cc(Cl)ccc21,EC50,'>',20000.0,nM,,,,UO_0000065,,,,,False,CHEMBL3072240,Antiviral activity against Influenza B virus infected in MDCK cells assessed as reduction of virus-induced cytopathic effect after 3 days by colorimetric formazan-based MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3045116,1,Scientific Literature,Med Chem Res,2013,CHEMBL3308370,
CHEMBL4279779,,0,2030.04,None,None,43,CCCCCCCCSC1=C(SCCCCCCCC)C(=O)N(CCOCCOCCOCCOCc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,EC50,'>',20000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4275431,Antiviral activity against Influenza B virus B/HK/05/72 infected in MDCK cells assessed as reduction in virus-induced cytopathic effect after 3 days by microscopic method,F,BAO_0000218,organism-based format,Influenza B virus (B/Hong Kong/05/1972),None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4160920,,0,1234.31,None,None,20a,CCCCCCCCCC(=O)Oc1ccc(COP(=O)(OCc2ccc(OC(=O)CCCCCCCCC)cc2)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccnc(C(N)=O)c3=O)[C@H](O)[C@@H]2O)cc1.CCN(CC)CC.CCN(CC)CC,EC50,'=',2600.0,nM,5.58,,,UO_0000065,,,,,False,CHEMBL4137188,Antiviral activity against Influenza virus B/Ned/537/05 infected in MDCK cells assessed as reduction in viral replication at 3 days post infection by microscopic analysis,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL4159502,,0,1071.12,3,7.87,18,CCCCCCCCCCCCCCC(=O)Oc1ccc(COP(=O)(OCc2ccc(OC(=O)CCCC)cc2)OP(=O)(O)OC[C@H]2O[C@@H](n3cc(F)nc(C(N)=O)c3=O)[C@H](O)[C@@H]2O)cc1.CCN(CC)CC,EC50,'=',3500.0,nM,5.46,,,UO_0000065,,,,,False,CHEMBL4137189,Antiviral activity against Influenza virus B/Ned/537/05 infected in MDCK cells assessed as reduction in viral replication at 3 days post infection by formazan-based MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL2296649,,0,415.95,0,3.68,5e,CCN(CC)CN1C(=O)/C(=N/NC(=S)Nc2ccccc2)c2cc(Cl)ccc21,EC50,'>',800.0,nM,,,,UO_0000065,,,,,False,CHEMBL3072240,Antiviral activity against Influenza B virus infected in MDCK cells assessed as reduction of virus-induced cytopathic effect after 3 days by colorimetric formazan-based MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3045116,1,Scientific Literature,Med Chem Res,2013,CHEMBL3308370,
CHEMBL4290357,,0,244.2,0,-2.91,19b,O=c1c[n+]([O-])ccn1[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4253826,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as reduction in virus-induced cytopathic effect by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4251608,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,Ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,EC50,'=',9000.0,nM,5.05,,,UO_0000065,,,,,False,CHEMBL3222662,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathicity,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3217529,1,Scientific Literature,MedChemComm,2011,CHEMBL3308370,
CHEMBL222813,ZANAMIVIR,4,332.31,1,-3.58,Zanamivir,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,EC50,'=',140.0,nM,6.85,,,UO_0000065,,,,,False,CHEMBL4155824,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as protection against virus-induced reduction in cell viability after 3 to 6 days by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4152296,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,Ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,EC50,'=',9800.0,nM,5.01,,,UO_0000065,,,,,False,CHEMBL4124860,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathicity by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118253,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL4174232,,0,367.45,0,-0.20,14,CCCN1C(N)=NC(N)=NC12CCN(C(=O)NCCC(=O)OCC)CC2,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4155824,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as protection against virus-induced reduction in cell viability after 3 to 6 days by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4152296,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4129158,,0,551.58,1,4.36,E-10f,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1cccc2c1CCCC2)Cn1ccc(=O)[nH]c1=O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4124877,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced visual cytopathicity,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118253,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL959,RIMANTADINE,4,179.31,0,2.55,Rimantadine,CC(N)C12CC3CC(CC(C3)C1)C2,EC50,'>',200000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4409485,Antiviral activity against Influenza B virus (B/Ned/537/05) infected in dog MDCK cells assessed as reduction in virus-induced cytopathogenicity incubated for 7 days by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4406859,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4164049,,0,330.46,0,-0.13,15,CCCN1C(N)=NC(N)=NC12CCN(S(=O)(=O)CCC)CC2,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4155824,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as protection against virus-induced reduction in cell viability after 3 to 6 days by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4152296,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4175173,,0,384.92,0,2.13,22,Cl.NC1=NC2(CCCN(Cc3ccccc3)C2)N(c2ccccc2)C(N)=N1,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4155824,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as protection against virus-induced reduction in cell viability after 3 to 6 days by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4152296,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,Ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,EC50,'=',4500.0,nM,5.35,,,UO_0000065,,,,,False,CHEMBL4137189,Antiviral activity against Influenza virus B/Ned/537/05 infected in MDCK cells assessed as reduction in viral replication at 3 days post infection by formazan-based MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL604208,,0,261.24,0,-1.34,5,C#C[C@H]1OC(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,EC50,'=',0.9,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL696971,Effective dose required to reduce virus induced cytopathogenicity by Influenza B(singapore) was determined,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1128782,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1995,None,
CHEMBL407253,,0,1585.69,None,None,8,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](OC(=O)NCCCCCCNC(=O)[C@H]1C[C@@H](C(=O)NCCCCCCNC(=O)O[C@H]([C@H](O)CO)[C@@H]2OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]2NC(C)=O)C[C@@H](C(=O)NCCCCCCNC(=O)O[C@H]([C@H](O)CO)[C@@H]2OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]2NC(C)=O)C1)[C@H](O)CO,EC50,'=',0.000438,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL698608,Antiinfluenza activity of compound against Influenza B/Harbin/7/95 in influenza cytopathic effect (CPE) assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1147641,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2004,None,
CHEMBL4126212,,0,561.58,1,4.94,E-8b,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1cccc2ccccc12)Cn1cc(C)c(=O)[nH]c1=O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4124860,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathicity by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118253,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL3577821,,0,446.54,0,3.78,36,Cc1cc(-c2ccccc2)n2nc(C(=O)Nc3sc4c(c3C(N)=O)CCCCC4)nc2n1,EC50,'=',11000.0,nM,4.96,,,UO_0000065,,,,,False,CHEMBL3580301,Antiviral activity against Influenza B virus B/Bangladesh/333/07 assessed as reduction in plaque formation after 48 hrs by plaque reduction assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3576796,1,Scientific Literature,J. Med. Chem.,2015,None,
CHEMBL2418404,,0,413.91,0,4.47,5g,CCOC(=O)c1cnc(NCCCCNc2ccnc3cc(Cl)ccc23)nc1C,EC50,'>',4000.0,nM,,,,UO_0000065,,,,,False,CHEMBL2421564,Antiviral activity against influenza B virus infected in dog MDCK cells assessed as reduction of virus-induced cytopathogenicity by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2417501,1,Scientific Literature,Eur. J. Med. Chem.,2013,CHEMBL3308370,
CHEMBL1629868,,0,393.42,0,3.22,1,Nc1ccccc1C(=O)n1c(-c2ccc(S(=O)(=O)O)cc2)nc2ccccc21,EC50,'>',4.0,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL1639706,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus induced cytopathicity after 2 to 4 days by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1629526,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL660,AMANTADINE,4,151.25,0,1.91,amantadine,NC12CC3CC(CC(C3)C1)C2,EC50,'>',200000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL2421564,Antiviral activity against influenza B virus infected in dog MDCK cells assessed as reduction of virus-induced cytopathogenicity by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2417501,1,Scientific Literature,Eur. J. Med. Chem.,2013,CHEMBL3308370,
CHEMBL1630315,,0,392.44,0,3.95,11,Cc1ccc(C(=O)n2c(-c3ccc(S(=O)(=O)O)cc3)nc3ccccc32)cc1,EC50,'>',100.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL1639705,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus induced cytopathicity by visual scoring of CPE,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1629526,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,Ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,EC50,'=',4500.0,nM,5.35,,,UO_0000065,,,,,False,CHEMBL2024757,Antiviral activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathogenicity,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2021796,1,Scientific Literature,Bioorg. Med. Chem.,2012,CHEMBL3308370,
CHEMBL959,RIMANTADINE,4,179.31,0,2.55,rimantadine,CC(N)C12CC3CC(CC(C3)C1)C2,EC50,'>',200000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL2421564,Antiviral activity against influenza B virus infected in dog MDCK cells assessed as reduction of virus-induced cytopathogenicity by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2417501,1,Scientific Literature,Eur. J. Med. Chem.,2013,CHEMBL3308370,
CHEMBL4078078,,0,565.1,2,6.27,13j,COc1cc(-c2nc(SC)nc(NCCCCNc3ccnc4cc(Cl)ccc34)c2C#N)cc(OC)c1OC,EC50,'>',800.0,nM,,,,UO_0000065,,,,,False,CHEMBL4000349,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect by visual scoring analysis,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4000146,1,Scientific Literature,Eur J Med Chem,2015,None,
CHEMBL4128569,,0,463.47,0,2.99,E-8c,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1ccccc1)Cn1cc(C)c(=O)[nH]c1=O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4124860,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathicity by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118253,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL4128419,,0,565.61,1,4.66,E-8f,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1cccc2c1CCCC2)Cn1cc(C)c(=O)[nH]c1=O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4124860,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathicity by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118253,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL4096132,,0,535.07,2,6.26,13i,COc1ccc(-c2nc(SC)nc(NCCCCNc3ccnc4cc(Cl)ccc34)c2C#N)cc1OC,EC50,'>',4000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4000349,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect by visual scoring analysis,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4000146,1,Scientific Literature,Eur J Med Chem,2015,None,
CHEMBL4062263,,0,514.03,2,5.36,13l,N#Cc1c(NCCCCNc2ccnc3cc(Cl)ccc23)nc(N2CCOCC2)nc1-c1ccccc1,EC50,'>',4000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4000349,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect by visual scoring analysis,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4000146,1,Scientific Literature,Eur J Med Chem,2015,None,
CHEMBL4288082,,0,1966.05,None,None,30,CCCCCCCCCCCCSC1=C(SCCCCCCCCCCCC)C(=O)N(Cc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4275431,Antiviral activity against Influenza B virus B/HK/05/72 infected in MDCK cells assessed as reduction in virus-induced cytopathic effect after 3 days by microscopic method,F,BAO_0000218,organism-based format,Influenza B virus (B/Hong Kong/05/1972),None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4173282,,0,379.51,0,0.66,18,COCCN1C(N)=NC(N)=NC12CCN(C(=O)NC1CCC(C)CC1)CC2,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4155824,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as protection against virus-induced reduction in cell viability after 3 to 6 days by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4152296,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL93889,,0,299.77,0,2.49,28,NC1=NC(c2ccccc2)N(c2ccc(Cl)cc2)C(N)=N1,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4054625,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as inhibition of viral-induced cytopathic effect measured after 3 to 6 days post infection by formazan-based colorimetric assay,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4052640,1,Scientific Literature,Eur J Med Chem,2017,None,
CHEMBL36,PYRIMETHAMINE,4,248.72,0,2.52,32,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,EC50,'=',2000.0,nM,5.7,,,UO_0000065,,,,,False,CHEMBL4054625,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as inhibition of viral-induced cytopathic effect measured after 3 to 6 days post infection by formazan-based colorimetric assay,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4052640,1,Scientific Literature,Eur J Med Chem,2017,None,
CHEMBL660,AMANTADINE,4,151.25,0,1.91,Amantadine,NC12CC3CC(CC(C3)C1)C2,EC50,'>',400000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4054625,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as inhibition of viral-induced cytopathic effect measured after 3 to 6 days post infection by formazan-based colorimetric assay,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4052640,1,Scientific Literature,Eur J Med Chem,2017,None,
CHEMBL4292688,,0,272.26,0,-2.34,21a,CCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)c[n+]1[O-],EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4253826,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as reduction in virus-induced cytopathic effect by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4251608,1,Scientific Literature,Eur J Med Chem,2018,None,
