Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL54149,,0,327.34,1,-1.76,1a,CCCNC(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,IC50,'=',3.8,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL698606,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza B,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1159157,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1996,None,
CHEMBL222813,ZANAMIVIR,4,332.31,1,-3.58,GG167,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,IC50,'=',0.002,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL698606,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza B,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1159157,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1996,None,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,Ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,IC50,'=',45500.0,nM,4.34,,,UO_0000065,,,,,False,CHEMBL2065306,Antiviral activity against Influenza B virus (strain B/Jifang/13/97) infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2062433,1,Scientific Literature,Eur. J. Med. Chem.,2012,CHEMBL3308370,
CHEMBL1956406,,0,436.6,0,4.25,3a,C=C(C(=O)OCCN1CCN(c2ccccc2)CC1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',49400.0,nM,4.31,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL2064593,,0,343.34,0,3.20,1n,CCC(=O)Nc1cc(C(=O)Nc2ccc([N+](=O)[O-])cc2)ccc1OC,IC50,'=',64800.0,nM,4.19,,,UO_0000065,,,,,False,CHEMBL2065306,Antiviral activity against Influenza B virus (strain B/Jifang/13/97) infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2062433,1,Scientific Literature,Eur. J. Med. Chem.,2012,CHEMBL3308370,
CHEMBL2064587,,0,305.36,0,2.75,1g,CCC(=O)Nc1cc(C(=O)Nc2nccs2)ccc1OC,IC50,'=',126100.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL2065306,Antiviral activity against Influenza B virus (strain B/Jifang/13/97) infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2062433,1,Scientific Literature,Eur. J. Med. Chem.,2012,CHEMBL3308370,
CHEMBL1200340,OSELTAMIVIR PHOSPHATE,4,410.4,0,1.29,"Oseltamivir, Tamiflu",CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1.O=P(O)(O)O,IC50,'>',500000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL1956535,,0,416.61,0,3.85,4d,C=C(C(=O)OCCCCCN1CCN(C)CC1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',20600.0,nM,4.69,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL1200340,OSELTAMIVIR PHOSPHATE,4,410.4,0,1.29,OSV-p,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1.O=P(O)(O)O,IC50,'=',23450.0,nM,4.63,,,UO_0000065,,,,,False,CHEMBL4362885,Antiviral activity against Influenza B virus B/Yamagata/16/88(BY) infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4359890,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL156342,,0,286.33,0,0.35,4 (ether),CCC(CC)O[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,IC50,'=',42000.0,nM,4.38,,,UO_0000065,,,,,False,CHEMBL802986,Inhibitory activity against sialidase of influenza B,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1131951,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1999,None,
CHEMBL3126769,,0,409.53,0,4.50,14a,C=C(C(=O)OCc1cn(C2C=CCCC2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>=',5.14,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL1229,OSELTAMIVIR,4,312.41,0,1.29,Oseltamivir,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,IC50,'=',115.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL1956531,,0,548.81,2,7.37,3g,C=C(C(=O)OCCCCCCCCCCN1CCN(c2ccccc2)CC1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',152000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL50254,,0,299.33,0,-0.95,2b,CCCN(C)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,IC50,'=',16.0,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL698606,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza B,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1159157,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1996,None,
CHEMBL52270,,0,290.27,1,-3.10,4,CC(=O)N[C@@H]1[C@@H](N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,IC50,'=',0.02,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL698606,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza B,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1159157,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1996,None,
CHEMBL1229,OSELTAMIVIR,4,312.41,0,1.29,Tamiflu,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,IC50,,,,,,Not Determined,,,,,,False,CHEMBL2065306,Antiviral activity against Influenza B virus (strain B/Jifang/13/97) infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2062433,1,Scientific Literature,Eur. J. Med. Chem.,2012,CHEMBL3308370,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,IC50,'=',4270.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL931656,Antiviral activity against influenza B virus expressed in dog MDCK cells assessed as reduction of virus-induced cytopathic effect,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1143112,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008,CHEMBL3308370,
CHEMBL236092,,0,586.77,2,1.99,1a,CCCCCCCCCCCCCCOCCCOC(=O)C1=C[C@H](NC(=N)N)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O1,IC50,'=',31500.0,nM,4.5,,,UO_0000065,,,,,False,CHEMBL897737,Antiviral activity against influenza B/Jifang/13/97 virus in MDCK cells by CPE assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1149649,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,CHEMBL3308370,
CHEMBL236092,,0,586.77,2,1.99,1a,CCCCCCCCCCCCCCOCCCOC(=O)C1=C[C@H](NC(=N)N)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O1,IC50,'=',23300.0,nM,4.63,,,UO_0000065,,,,,False,CHEMBL897738,Antiviral activity against influenza B/Jingfang/76/98 in MDCK cells by CPE assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1149649,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,CHEMBL3308370,
CHEMBL1956538,,0,486.74,1,5.80,4g,C=C(C(=O)OCCCCCCCCCCN1CCN(C)CC1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',25400.0,nM,,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL1956410,,0,492.7,1,5.81,3e,C=C(C(=O)OCCCCCCN1CCN(c2ccccc2)CC1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',56500.0,nM,,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL111082,,0,224.17,0,1.25,107,CC(=O)Nc1ccc(C(=O)O)cc1[N+](=O)[O-],IC50,'=',5000000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL808329,The compound was tested in vitro for the inhibitory concentration against influenza B/Mem/89 sialidase from whole virus by MUN assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1128587,1,Scientific Literature,J. Med. Chem.,1995,None,
CHEMBL51451,,0,285.3,0,-1.29,1b,CCCNC(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,IC50,'=',44.0,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL698606,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza B,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1159157,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1996,None,
CHEMBL295490,,0,327.38,0,-0.17,3a,CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,IC50,'=',0.7,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL696966,Concentration required for reduction of plaque against influenza B,F,BAO_0000218,organism-based format,influenza,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1134218,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2001,None,
CHEMBL154991,,0,311.38,0,1.23,4,CCC(CC)O[C@@H]1C=C(C(=O)O)[C@@H]2CC[C@@]1(NC(C)=O)[C@H]2O,IC50,'=',340000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL802987,Inhibitory activity against sialidase of influenza B,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1131952,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1999,None,
CHEMBL602496,,0,386.43,1,5.81,8g,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccs3)c(-c3ccccc3)c12,IC50,'=',90.0,nM,7.05,,,UO_0000065,,,,,False,CHEMBL1070324,Antiviral activity against human influenza B virus B/TW/70325/05 in MDCK cells assessed as reduction of virus-induced cytopathic,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1156875,1,Scientific Literature,J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL4092427,,0,368.47,0,4.02,3d,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@@H]2[C@@H](O)c2ccccc2)C1,IC50,'>',6.17,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4459102,,0,435.52,0,3.15,5h,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@H]2NS(=O)(=O)c2ccc(F)cc2)C1,IC50,'=',14700.0,nM,4.83,,,UO_0000065,,,,,False,CHEMBL4376259,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition in virus-induced cytopathic effect incubated for 40 hrs,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4373726,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,
CHEMBL502613,,0,674.61,3,-8.24,6'-SLN,CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO[C@@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,IC50,'=',10000.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL979080,Antiviral activity against Influenza virus (B/Shanghai/361/2002) infected in MDCK cells,F,BAO_0000218,organism-based format,Influenza B virus (B/Shanghai/361/2002),None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1155943,1,Scientific Literature,J. Med. Chem.,2008,CHEMBL3308370,
CHEMBL222813,ZANAMIVIR,4,332.31,1,-3.58,4,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,IC50,'=',30.0,nM,7.52,,,UO_0000065,,,,,False,CHEMBL1070323,Antiviral activity against human influenza B virus B/TW/710/05 in MDCK cells assessed as reduction of virus-induced cytopathic,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1156875,1,Scientific Literature,J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL4097739,,0,411.54,0,4.08,3e,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@@H]2[C@@H](O)c2ccc(N(C)C)cc2)C1,IC50,'>',18.52,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL1956398,PECHUELOIC ACID,0,248.32,0,2.97,R. A.,C=C(C(=O)O)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',24.0,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL350298,,0,381.35,0,0.38,5c,CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(=O)C(F)(F)F,IC50,'=',0.3,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL696966,Concentration required for reduction of plaque against influenza B,F,BAO_0000218,organism-based format,influenza,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1134218,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2001,None,
CHEMBL162413,,0,390.44,0,0.70,4d (alpha-isomer),CCCN(CCc1ccccc1)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](O)[C@H]1NC(C)=O,IC50,'>',100.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL696966,Concentration required for reduction of plaque against influenza B,F,BAO_0000218,organism-based format,influenza,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1134218,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2001,None,
CHEMBL73669,,0,389.45,0,0.67,3b,CCCN(CCc1ccccc1)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,IC50,'=',0.3,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL696966,Concentration required for reduction of plaque against influenza B,F,BAO_0000218,organism-based format,influenza,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1134218,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2001,None,
CHEMBL54758,,0,256.3,0,0.03,4,CCCO[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,IC50,,,,,,Not Determined,,,,,,False,CHEMBL802989,Inhibitory activity against sialidase of influenza B; No data,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1131953,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1999,None,
CHEMBL3126774,,0,418.54,0,3.84,4b,C=C(C(=O)NCc1cn(Cc2ccccc2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',11.32,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL316915,,0,300.36,0,-0.22,19,CC[C@@H](CCO)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,IC50,'=',85.0,nM,7.07,,,UO_0000065,,,,,False,CHEMBL750937,In vitro inhibitory activity against influenza B neuraminidase using enzymatic assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1132511,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1999,None,
CHEMBL3124959,,0,436.53,0,3.98,12b,C=C(C(=O)NCc1cn(Cc2ccc(F)cc2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',3.92,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL3126777,,0,452.99,0,4.49,7b,C=C(C(=O)NCc1cn(Cc2ccccc2Cl)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',0.21,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131382,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of plaque formation after 3 to 4 days by crystal violet staining-based assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL1229,OSELTAMIVIR,4,312.41,0,1.29,Oseltamivir carboxylate,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,IC50,'=',2100.0,nM,5.68,,,UO_0000065,,,,,False,CHEMBL1034006,Antiviral activity against influenza B virus,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1136837,1,Scientific Literature,Bioorg. Med. Chem.,2009,None,
CHEMBL3126769,,0,409.53,0,4.50,14a,C=C(C(=O)OCc1cn(C2C=CCCC2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',3.28,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131382,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of plaque formation after 3 to 4 days by crystal violet staining-based assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL321393,,0,282.21,0,1.18,104,CC(=O)Nc1c(OC(C)=O)cc(C(=O)O)cc1[N+](=O)[O-],IC50,'=',2000000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL808329,The compound was tested in vitro for the inhibitory concentration against influenza B/Mem/89 sialidase from whole virus by MUN assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1128587,1,Scientific Literature,J. Med. Chem.,1995,None,
CHEMBL3126791,,0,453.97,0,4.92,7a,C=C(C(=O)OCc1cn(Cc2ccccc2Cl)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',14.82,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL266587,,0,628.85,2,3.16,1c,CCCCCCCCCCCCCCCCCCOCCOC(=O)C1=C[C@H](NC(=N)N)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O1,IC50,'=',21800.0,nM,4.66,,,UO_0000065,,,,,False,CHEMBL897739,Antiviral activity against influenza B/Sichuan/83/2000 virus in MDCK cells by CPE assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1149649,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,CHEMBL3308370,
CHEMBL1956536,,0,430.63,0,4.24,4e,C=C(C(=O)OCCCCCCN1CCN(C)CC1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',9600.0,nM,,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
